data_hora,timestamp_ms,umidade_solo,temperatura,leitura_ldr,ph,botao_N,botao_P,botao_K,bomba_ligada
2024-10-11 08:32:00,58112000,51.25,21.76,909,6.09,false,false,false,false
2024-10-11 08:34:00,58114000,47.85,19.83,719,5.56,false,false,false,false
2024-10-11 08:36:00,58116000,50.23,23.40,640,7.08,false,false,false,false
2024-10-11 08:38:00,58118000,43.02,22.23,1158,7.06,false,true,false,false
2024-10-11 08:40:00,58120000,42.09,21.63,608,6.83,false,true,true,false
2024-10-11 08:42:00,58122000,47.51,20.18,1673,7.79,false,false,false,false
2024-10-11 08:44:00,58124000,45.33,19.67,598,5.67,false,false,false,false
2024-10-11 08:46:00,58126000,37.96,21.51,1412,7.33,false,false,false,false
2024-10-11 08:48:00,58128000,52.02,21.71,1538,5.83,false,false,false,false
2024-10-11 08:50:00,58130000,38.60,20.12,1346,7.82,false,false,false,false
2024-10-11 08:52:00,58132000,37.90,21.53,1334,6.07,false,false,false,false
2024-10-11 08:54:00,58134000,46.71,24.02,795,6.64,false,false,false,false
2024-10-11 08:56:00,58136000,48.30,21.74,846,7.33,false,true,false,false
2024-10-11 08:58:00,58138000,44.48,23.40,1774,5.83,false,false,false,false
2024-10-11 09:00:00,58140000,42.25,22.96,570,5.54,false,false,false,false
2024-10-11 09:02:00,58142000,43.00,23.86,1405,5.98,false,false,false,false
2024-10-11 09:04:00,58144000,51.49,21.34,1770,7.21,false,false,false,false
2024-10-11 09:06:00,58146000,51.97,23.48,1603,6.21,false,false,false,false
2024-10-11 09:08:00,58148000,53.23,24.51,1203,5.72,false,false,false,false
2024-10-11 09:10:00,58150000,47.27,21.97,935,6.44,false,false,false,false
2024-10-11 09:12:00,58152000,40.36,23.57,875,7.63,false,false,false,false
2024-10-11 09:14:00,58154000,46.88,20.52,1613,7.97,false,false,false,false
2024-10-11 09:16:00,58156000,46.36,23.99,666,5.86,false,false,false,false
2024-10-11 09:18:00,58158000,49.48,24.53,829,7.56,false,false,false,false
2024-10-11 09:20:00,58160000,43.42,20.09,1601,6.27,false,false,false,false
2024-10-11 09:22:00,58162000,55.39,22.69,638,7.17,false,false,false,false
2024-10-11 09:24:00,58164000,49.50,23.25,584,6.45,false,true,false,false
2024-10-11 09:26:00,58166000,46.82,23.42,1450,6.48,false,false,false,false
2024-10-11 09:28:00,58168000,50.36,21.77,512,6.94,false,false,false,false
2024-10-11 09:30:00,58170000,42.33,24.20,1715,6.26,false,false,false,false
2024-10-11 09:32:00,58172000,54.86,20.81,1169,5.57,false,false,false,false
2024-10-11 09:34:00,58174000,38.50,22.41,720,7.10,false,false,false,false
2024-10-11 09:36:00,58176000,43.54,23.57,1171,7.94,false,false,false,false
2024-10-11 09:38:00,58178000,36.70,20.06,990,7.82,false,false,false,false
2024-10-11 09:40:00,58180000,49.10,22.18,735,7.47,false,false,false,false
2024-10-11 09:42:00,58182000,54.49,22.58,653,7.92,false,false,false,false
2024-10-11 09:44:00,58184000,53.03,23.89,1264,7.51,false,false,false,false
2024-10-11 09:46:00,58186000,47.90,23.61,1703,6.38,false,false,false,false
2024-10-11 09:48:00,58188000,49.00,21.33,1642,6.35,false,false,false,false
2024-10-11 09:50:00,58190000,46.74,21.93,1754,5.51,false,false,false,false
2024-10-11 09:52:00,58192000,49.04,20.27,1486,6.62,false,false,false,false
2024-10-11 09:54:00,58194000,44.65,24.38,1081,7.36,false,false,false,false
2024-10-11 09:56:00,58196000,54.90,24.35,1347,7.71,false,false,false,false
2024-10-11 09:58:00,58198000,54.26,22.51,1191,6.97,false,false,false,false
2024-10-11 10:00:00,58200000,49.14,20.89,581,7.47,false,false,false,false
2024-10-11 10:02:00,58202000,45.77,24.44,1486,7.61,false,false,false,false
2024-10-11 10:04:00,58204000,48.64,25.35,1427,5.61,false,false,false,false
2024-10-11 10:06:00,58206000,48.95,23.96,838,7.68,true,false,false,false
2024-10-11 10:08:00,58208000,38.08,23.96,513,6.28,false,false,false,false
2024-10-11 10:10:00,58210000,43.03,22.34,1013,6.97,false,false,false,false
2024-10-11 10:12:00,58212000,52.98,24.21,634,6.47,false,false,false,false
2024-10-11 10:14:00,58214000,53.64,23.66,1237,7.54,false,false,false,false
2024-10-11 10:16:00,58216000,56.34,23.57,757,7.73,true,true,false,false
2024-10-11 10:18:00,58218000,52.16,24.59,802,7.42,false,false,false,false
2024-10-11 10:20:00,58220000,53.02,25.87,805,8.05,true,false,false,true
2024-10-11 10:22:00,58222000,44.85,25.79,1037,5.86,false,false,false,false
2024-10-11 10:24:00,58224000,52.93,24.56,1496,6.88,false,false,false,false
2024-10-11 10:26:00,58226000,43.47,25.52,1594,7.81,false,false,false,false
2024-10-11 10:28:00,58228000,52.02,20.88,1186,7.86,false,false,false,false
2024-10-11 10:30:00,58230000,45.40,23.77,1061,7.06,false,false,false,false
2024-10-11 10:32:00,58232000,42.17,24.09,1081,7.63,false,false,true,false
2024-10-11 10:34:00,58234000,55.18,22.70,1762,7.95,false,false,false,false
2024-10-11 10:36:00,58236000,57.35,21.68,1567,6.95,false,false,false,false
2024-10-11 10:38:00,58238000,42.84,25.72,668,7.78,false,false,false,false
2024-10-11 10:40:00,58240000,51.37,25.64,1772,7.58,false,false,false,false
2024-10-11 10:42:00,58242000,43.91,22.39,1133,6.01,false,false,false,false
2024-10-11 10:44:00,58244000,45.63,21.53,577,6.24,false,false,false,false
2024-10-11 10:46:00,58246000,49.39,23.57,633,5.97,false,false,false,false
2024-10-11 10:48:00,58248000,53.73,23.47,1053,5.86,false,false,false,false
2024-10-11 10:50:00,58250000,51.93,25.72,1586,7.17,false,false,false,false
2024-10-11 10:52:00,58252000,51.49,26.11,1264,6.89,false,false,false,false
2024-10-11 10:54:00,58254000,47.91,22.25,937,7.92,false,false,false,false
2024-10-11 10:56:00,58256000,52.63,22.64,1395,7.73,false,false,false,false
2024-10-11 10:58:00,58258000,41.53,21.00,715,6.75,false,false,false,false
2024-10-11 11:00:00,58260000,46.63,26.12,640,8.56,true,false,false,true
2024-10-11 11:02:00,58262000,45.40,23.14,1336,6.19,false,false,false,false
2024-10-11 11:04:00,58264000,50.69,25.44,859,7.96,false,false,false,false
2024-10-11 11:06:00,58266000,46.39,21.88,940,5.74,false,false,false,false
2024-10-11 11:08:00,58268000,51.32,22.36,1534,5.76,false,false,false,false
2024-10-11 11:10:00,58270000,53.50,25.86,1543,6.61,false,false,false,false
2024-10-11 11:12:00,58272000,52.60,24.83,604,6.97,false,false,false,false
2024-10-11 11:14:00,58274000,51.63,25.63,1475,6.83,false,false,false,false
2024-10-11 11:16:00,58276000,54.10,22.20,1610,7.71,false,false,false,false
2024-10-11 11:18:00,58278000,52.02,25.57,1207,5.86,false,false,false,false
2024-10-11 11:20:00,58280000,56.31,25.38,536,5.78,false,true,false,false
2024-10-11 11:22:00,58282000,53.10,26.64,1735,6.12,false,false,false,false
2024-10-11 11:24:00,58284000,42.90,27.20,1431,7.33,false,false,false,false
2024-10-11 11:26:00,58286000,57.30,27.11,630,7.01,false,false,false,false
2024-10-11 11:28:00,58288000,42.84,24.68,882,7.37,true,false,false,false
2024-10-11 11:30:00,58290000,44.24,21.53,781,7.73,false,false,false,false
2024-10-11 11:32:00,58292000,47.20,23.91,1596,7.15,false,false,false,false
2024-10-11 11:34:00,58294000,56.06,24.04,1602,5.55,false,false,false,false
2024-10-11 11:36:00,58296000,40.40,23.88,1507,6.34,false,false,false,false
2024-10-11 11:38:00,58298000,53.87,23.85,973,6.94,false,true,false,false
2024-10-11 11:40:00,58300000,40.00,23.34,653,7.72,false,false,false,false
2024-10-11 11:42:00,58302000,54.35,21.99,1671,7.58,true,false,false,false
2024-10-11 11:44:00,58304000,57.72,25.13,833,6.19,false,false,false,false
2024-10-11 11:46:00,58306000,42.42,22.48,1770,7.11,false,false,false,false
2024-10-11 11:48:00,58308000,56.00,25.57,794,5.72,false,false,false,false
2024-10-11 11:50:00,58310000,48.67,26.64,933,5.58,false,false,false,false
2024-10-11 11:52:00,58312000,55.53,22.69,860,6.87,false,false,false,false
2024-10-11 11:54:00,58314000,54.09,27.24,892,7.29,false,false,false,false
2024-10-11 11:56:00,58316000,54.65,24.53,1019,6.58,false,false,false,false
2024-10-11 11:58:00,58318000,41.00,26.40,544,7.09,false,false,false,false
2024-10-11 12:00:00,58320000,44.40,24.13,1360,7.64,false,false,false,false
2024-10-11 12:02:00,58322000,58.35,27.59,1155,5.87,false,false,false,false
2024-10-11 12:04:00,58324000,47.34,24.47,709,6.55,false,false,false,false
2024-10-11 12:06:00,58326000,57.11,23.76,1349,5.87,false,false,false,false
2024-10-11 12:08:00,58328000,53.63,25.24,508,5.86,false,false,true,false
2024-10-11 12:10:00,58330000,57.85,23.90,1653,7.41,false,false,false,false
2024-10-11 12:12:00,58332000,43.03,25.01,583,5.91,false,false,false,false
2024-10-11 12:14:00,58334000,46.07,25.45,659,5.98,false,false,false,false
2024-10-11 12:16:00,58336000,46.80,23.89,542,6.49,false,false,false,false
2024-10-11 12:18:00,58338000,48.33,24.82,794,7.71,false,false,false,false
2024-10-11 12:20:00,58340000,46.68,25.02,928,6.87,false,false,false,false
2024-10-11 12:22:00,58342000,59.35,22.05,1060,7.21,false,false,true,false
2024-10-11 12:24:00,58344000,43.52,25.11,1401,6.46,false,false,false,false
2024-10-11 12:26:00,58346000,52.03,26.98,1401,7.45,true,false,false,false
2024-10-11 12:28:00,58348000,56.31,24.39,747,6.85,false,false,false,false
2024-10-11 12:30:00,58350000,54.55,24.58,1377,5.84,false,false,false,false
2024-10-11 12:32:00,58352000,49.88,24.82,1441,6.36,false,false,false,false
2024-10-11 12:34:00,58354000,51.46,26.03,1573,7.28,false,false,false,false
2024-10-11 12:36:00,58356000,56.31,27.13,1107,7.13,false,false,false,false
2024-10-11 12:38:00,58358000,57.81,22.71,1664,5.63,false,false,false,false
2024-10-11 12:40:00,58360000,55.99,23.40,1000,7.40,false,false,false,false
2024-10-11 12:42:00,58362000,52.84,22.44,789,7.80,false,false,false,false
2024-10-11 12:44:00,58364000,52.46,27.88,591,7.60,false,false,false,false
2024-10-11 12:46:00,58366000,55.97,23.53,767,7.93,false,false,false,false
2024-10-11 12:48:00,58368000,49.50,27.86,1276,7.82,true,false,false,false
2024-10-11 12:50:00,58370000,49.99,25.14,1319,7.74,false,false,false,false
2024-10-11 12:52:00,58372000,43.76,27.81,843,7.34,false,false,false,false
2024-10-11 12:54:00,58374000,53.94,25.75,975,7.65,false,false,false,false
2024-10-11 12:56:00,58376000,51.57,23.72,1685,7.83,false,false,false,false
2024-10-11 12:58:00,58378000,59.23,26.24,1442,7.91,false,false,false,false
2024-10-11 13:00:00,58380000,56.87,24.23,1371,5.67,false,false,false,false
2024-10-11 13:02:00,58382000,56.33,26.16,631,6.99,false,false,false,false
2024-10-11 13:04:00,58384000,58.05,23.48,809,6.18,false,false,false,false
2024-10-11 13:06:00,58386000,59.82,27.56,1698,8.30,true,false,false,true
2024-10-11 13:08:00,58388000,55.14,27.81,971,7.04,false,false,false,false
2024-10-11 13:10:00,58390000,47.61,25.14,1475,5.77,false,false,false,false
2024-10-11 13:12:00,58392000,54.76,28.62,675,7.69,false,false,false,false
2024-10-11 13:14:00,58394000,49.84,28.29,727,7.93,false,false,false,false
2024-10-11 13:16:00,58396000,47.43,27.48,1140,6.22,false,false,false,false
2024-10-11 13:18:00,58398000,42.75,27.92,1130,6.99,false,false,false,false
2024-10-11 13:20:00,58400000,46.40,28.44,767,6.12,false,false,false,false
2024-10-11 13:22:00,58402000,53.23,28.55,1269,7.84,false,false,false,false
2024-10-11 13:24:00,58404000,57.23,23.94,1493,7.29,true,true,false,false
2024-10-11 13:26:00,58406000,42.58,26.38,1630,7.84,false,false,false,false
2024-10-11 13:28:00,58408000,44.71,23.67,1446,5.58,false,false,false,false
2024-10-11 13:30:00,58410000,45.94,27.30,1098,6.32,false,false,false,false
2024-10-11 13:32:00,58412000,42.93,25.42,1520,7.59,false,false,false,false
2024-10-11 13:34:00,58414000,56.84,27.64,1627,6.74,false,false,false,false
2024-10-11 13:36:00,58416000,51.29,26.82,761,6.93,false,false,false,false
2024-10-11 13:38:00,58418000,57.74,28.52,894,7.17,false,false,false,false
2024-10-11 13:40:00,58420000,45.98,28.17,1299,5.95,false,false,false,false
2024-10-11 13:42:00,58422000,44.89,27.87,1634,5.79,false,false,false,false
2024-10-11 13:44:00,58424000,52.55,25.03,1413,6.87,false,false,false,false
2024-10-11 13:46:00,58426000,41.78,25.00,1668,7.32,false,false,false,false
2024-10-11 13:48:00,58428000,54.80,27.19,1040,6.30,false,false,false,false
2024-10-11 13:50:00,58430000,46.13,28.47,1253,7.21,false,false,false,false
2024-10-11 13:52:00,58432000,58.12,28.30,1400,5.93,false,false,false,false
2024-10-11 13:54:00,58434000,47.34,25.30,1676,5.70,false,false,false,false
2024-10-11 13:56:00,58436000,49.72,26.10,1197,7.80,true,false,false,false
2024-10-11 13:58:00,58438000,50.91,24.58,1096,5.65,false,false,false,false
2024-10-11 14:00:00,58440000,45.72,26.22,691,6.04,false,false,false,false
2024-10-11 14:02:00,58442000,56.00,26.86,794,6.74,false,false,false,false
2024-10-11 14:04:00,58444000,43.64,27.53,946,7.84,false,false,false,false
2024-10-11 14:06:00,58446000,52.95,25.45,1796,7.98,false,false,true,false
2024-10-11 14:08:00,58448000,51.89,27.54,1107,5.82,false,false,false,false
2024-10-11 14:10:00,58450000,48.58,27.34,814,5.92,false,false,false,false
2024-10-11 14:12:00,58452000,50.83,29.12,886,6.32,false,false,false,false
2024-10-11 14:14:00,58454000,59.88,23.72,521,5.88,false,false,false,false
2024-10-11 14:16:00,58456000,46.87,23.66,713,6.44,false,false,true,false
2024-10-11 14:18:00,58458000,51.95,25.31,677,5.68,false,false,false,false
2024-10-11 14:20:00,58460000,42.93,24.48,1420,6.22,false,false,false,false
2024-10-11 14:22:00,58462000,59.06,23.87,953,5.99,false,false,false,false
2024-10-11 14:24:00,58464000,55.58,29.17,1761,7.73,false,false,false,false
2024-10-11 14:26:00,58466000,45.26,24.60,1043,6.34,false,true,false,false
2024-10-11 14:28:00,58468000,48.56,28.48,1247,6.34,false,false,false,false
2024-10-11 14:30:00,58470000,49.45,24.20,1469,6.58,false,false,false,false
2024-10-11 14:32:00,58472000,46.46,25.66,732,7.65,false,false,false,false
2024-10-11 14:34:00,58474000,50.67,27.22,880,6.91,false,true,false,false
2024-10-11 14:36:00,58476000,50.40,26.13,1785,7.56,false,false,false,false
2024-10-11 14:38:00,58478000,49.84,23.89,1309,6.15,false,false,false,false
2024-10-11 14:40:00,58480000,47.40,23.64,1414,5.95,false,false,true,false
2024-10-11 14:42:00,58482000,49.08,24.59,1588,7.63,false,false,false,false
2024-10-11 14:44:00,58484000,49.27,26.32,1656,8.54,true,false,false,true
2024-10-11 14:46:00,58486000,44.80,24.35,1110,6.41,false,false,false,false
2024-10-11 14:48:00,58488000,47.89,25.96,1507,7.01,false,false,false,false
2024-10-11 14:50:00,58490000,60.29,27.45,1072,6.92,false,false,false,false
2024-10-11 14:52:00,58492000,44.86,27.05,1687,7.80,false,false,false,false
2024-10-11 14:54:00,58494000,49.15,26.74,742,6.04,false,false,false,false
2024-10-11 14:56:00,58496000,56.07,24.05,707,7.02,false,false,false,false
2024-10-11 14:58:00,58498000,47.23,29.02,813,6.48,false,false,false,false
2024-10-11 15:00:00,58500000,48.58,29.65,1334,5.81,false,false,false,false
2024-10-11 15:02:00,58502000,62.98,28.55,1144,6.53,false,false,false,false
2024-10-11 15:04:00,58504000,52.54,26.17,1682,5.83,false,false,true,false
2024-10-11 15:06:00,58506000,46.07,26.25,1637,5.87,false,false,false,false
2024-10-11 15:08:00,58508000,47.11,26.16,981,7.71,false,false,false,false
2024-10-11 15:10:00,58510000,52.17,29.78,760,6.96,true,false,false,false
2024-10-11 15:12:00,58512000,53.35,25.85,1291,7.72,false,false,false,false
2024-10-11 15:14:00,58514000,48.56,27.33,1590,5.63,false,false,false,false
2024-10-11 15:16:00,58516000,62.94,25.38,1595,7.14,false,false,false,false
2024-10-11 15:18:00,58518000,48.24,25.98,1087,6.79,false,false,false,false
2024-10-11 15:20:00,58520000,55.55,26.08,1480,5.80,false,false,false,false
2024-10-11 15:22:00,58522000,54.03,26.32,1256,5.62,false,false,false,false
2024-10-11 15:24:00,58524000,52.09,29.27,759,7.02,false,false,false,false
2024-10-11 15:26:00,58526000,54.17,25.23,1492,7.80,false,false,false,false
2024-10-11 15:28:00,58528000,51.77,25.53,1163,7.76,false,false,false,false
2024-10-11 15:30:00,58530000,50.40,27.99,1181,7.39,false,false,false,false
2024-10-11 15:32:00,58532000,61.38,26.06,1044,7.29,false,false,false,false
2024-10-11 15:34:00,58534000,45.62,29.12,1259,7.47,false,false,false,false
2024-10-11 15:36:00,58536000,49.49,28.41,1567,6.79,false,false,false,false
2024-10-11 15:38:00,58538000,46.88,25.34,793,7.21,false,false,false,false
2024-10-11 15:40:00,58540000,62.40,27.02,1687,7.70,false,false,false,false
2024-10-11 15:42:00,58542000,59.11,25.54,1131,7.46,false,false,false,false
2024-10-11 15:44:00,58544000,49.06,28.66,1780,6.50,false,false,false,false
2024-10-11 15:46:00,58546000,52.07,26.08,905,5.22,false,true,false,false
2024-10-11 15:48:00,58548000,45.22,29.46,508,6.48,false,false,false,false
2024-10-11 15:50:00,58550000,59.44,25.84,987,6.55,false,false,false,false
2024-10-11 15:52:00,58552000,45.86,27.93,1652,7.60,false,false,false,false
2024-10-11 15:54:00,58554000,52.72,29.47,1138,7.12,false,false,false,false
2024-10-11 15:56:00,58556000,44.02,26.74,1205,5.78,false,false,false,false
2024-10-11 15:58:00,58558000,49.60,29.30,1481,7.57,false,false,false,false
2024-10-11 16:00:00,58560000,51.15,27.12,788,5.69,false,true,false,false
2024-10-11 16:02:00,58562000,54.41,25.22,1083,6.26,false,true,false,false
2024-10-11 16:04:00,58564000,60.62,26.74,529,6.57,false,false,false,false
2024-10-11 16:06:00,58566000,54.61,28.43,761,6.37,false,false,false,false
2024-10-11 16:08:00,58568000,48.41,27.01,972,6.54,false,false,false,false
2024-10-11 16:10:00,58570000,59.31,26.48,1426,7.62,false,false,false,false
2024-10-11 16:12:00,58572000,60.02,28.28,676,7.65,false,false,false,false
2024-10-11 16:14:00,58574000,63.70,25.92,1442,5.97,false,false,false,false
2024-10-11 16:16:00,58576000,56.23,24.96,1605,6.98,false,false,true,false
2024-10-11 16:18:00,58578000,64.82,27.58,1559,6.66,false,false,false,false
2024-10-11 16:20:00,58580000,58.01,24.76,1503,6.23,false,false,false,false
2024-10-11 16:22:00,58582000,61.65,26.59,1558,5.51,false,false,false,false
2024-10-11 16:24:00,58584000,50.91,26.76,1607,6.14,false,false,false,false
2024-10-11 16:26:00,58586000,50.14,28.29,863,5.89,false,false,true,false
2024-10-11 16:28:00,58588000,55.45,26.87,984,6.67,false,false,false,false
2024-10-11 16:30:00,58590000,62.45,30.17,1288,6.61,false,false,false,false
2024-10-11 16:32:00,58592000,56.03,27.20,1062,5.72,false,false,false,false
2024-10-11 16:34:00,58594000,62.06,24.69,1771,6.58,false,false,true,false
2024-10-11 16:36:00,58596000,51.91,27.87,863,6.80,false,true,false,false
2024-10-11 16:38:00,58598000,52.41,30.19,636,5.87,false,false,false,false
2024-10-11 16:40:00,58600000,63.05,29.16,1294,6.87,false,false,false,false
2024-10-11 16:42:00,58602000,60.20,24.84,772,6.72,false,false,false,false
2024-10-11 16:44:00,58604000,51.56,27.58,1604,7.13,false,false,false,false
2024-10-11 16:46:00,58606000,63.30,26.83,876,7.29,false,false,false,false
2024-10-11 16:48:00,58608000,60.59,28.77,894,7.45,false,false,false,false
2024-10-11 16:50:00,58610000,47.19,26.21,625,7.69,false,false,false,false
2024-10-11 16:52:00,58612000,53.92,28.13,1037,7.34,false,false,false,false
2024-10-11 16:54:00,58614000,52.66,24.75,1134,7.92,false,false,false,false
2024-10-11 16:56:00,58616000,58.03,26.25,1311,7.74,true,false,false,false
2024-10-11 16:58:00,58618000,64.64,27.53,1129,6.63,false,false,false,false
2024-10-11 17:00:00,58620000,58.47,30.34,1718,5.75,false,false,false,false
2024-10-11 17:02:00,58622000,63.61,25.80,1664,6.63,false,false,false,false
2024-10-11 17:04:00,58624000,65.04,25.99,965,6.67,false,false,false,false
2024-10-11 17:06:00,58626000,54.38,28.98,1112,5.70,false,false,false,false
2024-10-11 17:08:00,58628000,52.02,27.49,624,7.89,false,false,false,false
2024-10-11 17:10:00,58630000,47.14,27.60,808,5.51,false,false,false,false
2024-10-11 17:12:00,58632000,48.53,29.60,903,7.02,false,false,false,false
2024-10-11 17:14:00,58634000,60.13,29.07,628,6.16,false,false,false,false
2024-10-11 17:16:00,58636000,50.75,30.85,1233,6.71,false,false,false,false
2024-10-11 17:18:00,58638000,60.21,30.99,1671,7.63,false,false,false,false
2024-10-11 17:20:00,58640000,49.87,27.97,1714,6.71,false,false,false,false
2024-10-11 17:22:00,58642000,56.77,30.55,1590,7.14,false,false,false,false
2024-10-11 17:24:00,58644000,55.31,26.69,1047,6.32,false,false,false,false
2024-10-11 17:26:00,58646000,62.13,29.12,731,5.71,false,false,false,false
2024-10-11 17:28:00,58648000,56.61,25.72,1308,7.56,false,false,false,false
2024-10-11 17:30:00,58650000,65.57,30.06,1719,7.86,false,false,false,false
2024-10-11 17:32:00,58652000,48.10,28.40,898,6.46,false,false,false,false
2024-10-11 17:34:00,58654000,64.09,29.49,1544,6.89,false,false,false,false
2024-10-11 17:36:00,58656000,48.44,27.91,925,7.72,false,false,false,false
2024-10-11 17:38:00,58658000,56.79,27.27,597,5.83,false,false,false,false
2024-10-11 17:40:00,58660000,57.05,30.26,706,7.84,false,false,false,false
2024-10-11 17:42:00,58662000,60.54,25.38,572,5.86,false,false,false,false
2024-10-11 17:44:00,58664000,61.39,26.40,1683,6.10,false,false,true,false
2024-10-11 17:46:00,58666000,48.09,25.36,980,6.54,false,false,false,false
2024-10-11 17:48:00,58668000,55.98,26.74,1138,7.72,false,false,false,false
2024-10-11 17:50:00,58670000,63.47,27.15,969,6.88,false,false,false,false
2024-10-11 17:52:00,58672000,59.65,27.53,1101,6.70,false,true,false,false
2024-10-11 17:54:00,58674000,65.86,27.93,975,6.76,false,false,false,false
2024-10-11 17:56:00,58676000,49.80,26.53,725,5.59,false,false,false,false
2024-10-11 17:58:00,58678000,52.41,26.56,1076,6.45,false,false,false,false
2024-10-11 18:00:00,58680000,52.84,29.31,1757,7.68,false,false,false,false
2024-10-11 18:02:00,58682000,61.19,29.36,928,5.16,false,true,false,false
2024-10-11 18:04:00,58684000,55.60,30.70,606,7.93,false,false,false,false
2024-10-11 18:06:00,58686000,56.28,30.14,720,7.08,false,false,false,false
2024-10-11 18:08:00,58688000,59.38,29.41,742,8.04,false,false,true,true
2024-10-11 18:10:00,58690000,53.01,31.28,1274,5.83,false,false,false,false
2024-10-11 18:12:00,58692000,54.59,29.84,1451,6.15,false,false,false,false
2024-10-11 18:14:00,58694000,54.70,27.73,1024,6.75,false,false,false,false
2024-10-11 18:16:00,58696000,49.38,31.15,1795,6.45,false,true,false,false
2024-10-11 18:18:00,58698000,62.73,31.47,1506,6.28,false,false,false,false
2024-10-11 18:20:00,58700000,52.35,29.70,505,6.92,false,true,false,false
2024-10-11 18:22:00,58702000,62.02,30.92,773,6.20,false,false,false,false
2024-10-11 18:24:00,58704000,51.90,31.65,965,7.80,false,false,false,false
2024-10-11 18:26:00,58706000,64.50,31.80,1373,7.04,false,false,false,false
2024-10-11 18:28:00,58708000,65.46,31.80,1015,5.88,false,false,false,false
2024-10-11 18:30:00,58710000,53.47,30.81,941,6.70,false,false,false,false
2024-10-11 18:32:00,58712000,56.55,27.37,1030,7.64,false,false,false,false
2024-10-11 18:34:00,58714000,51.42,26.25,1685,6.70,false,false,false,false
2024-10-11 18:36:00,58716000,54.51,30.37,813,6.62,false,false,false,false
2024-10-11 18:38:00,58718000,58.90,26.75,1012,5.80,false,false,false,false
2024-10-11 18:40:00,58720000,54.31,26.35,1379,6.74,false,false,false,false
2024-10-11 18:42:00,58722000,57.23,30.80,1198,6.78,false,false,false,false
2024-10-11 18:44:00,58724000,66.04,27.34,1635,8.46,true,false,false,true
2024-10-11 18:46:00,58726000,64.75,29.87,1444,5.99,false,false,false,false
2024-10-11 18:48:00,58728000,54.50,27.01,1570,7.16,false,false,false,false
2024-10-11 18:50:00,58730000,51.32,28.19,1761,6.68,true,false,false,false
2024-10-11 18:52:00,58732000,56.95,26.49,1725,7.12,false,false,false,false
2024-10-11 18:54:00,58734000,53.94,30.60,509,6.52,false,false,false,false
2024-10-11 18:56:00,58736000,58.46,30.17,1650,7.08,false,false,false,false
2024-10-11 18:58:00,58738000,59.99,29.08,666,5.95,false,false,false,false
2024-10-11 19:00:00,58740000,49.99,32.26,1784,7.92,false,false,false,false
2024-10-11 19:02:00,58742000,67.29,26.77,1724,6.54,false,false,false,false
2024-10-11 19:04:00,58744000,53.51,29.59,839,7.74,false,false,true,false
2024-10-11 19:06:00,58746000,55.00,27.43,1023,5.76,false,false,false,false
2024-10-11 19:08:00,58748000,60.18,31.19,1563,7.73,false,false,false,false
2024-10-11 19:10:00,58750000,50.08,32.44,1462,6.44,false,false,false,false
2024-10-11 19:12:00,58752000,58.08,27.06,1435,6.73,false,false,false,false
2024-10-11 19:14:00,58754000,50.19,29.78,1017,6.40,false,false,false,false
2024-10-11 19:16:00,58756000,49.09,31.74,943,8.01,true,false,false,true
2024-10-11 19:18:00,58758000,60.99,31.21,650,7.56,true,false,false,false
2024-10-11 19:20:00,58760000,50.79,31.03,834,5.15,false,true,false,false
2024-10-11 19:22:00,58762000,58.65,31.49,717,7.42,false,false,false,false
2024-10-11 19:24:00,58764000,50.21,27.73,1229,6.33,false,false,false,false
2024-10-11 19:26:00,58766000,63.83,29.00,1492,8.04,false,false,true,true
2024-10-11 19:28:00,58768000,52.36,28.61,1076,6.25,false,false,false,false
2024-10-11 19:30:00,58770000,49.48,29.93,1435,6.72,false,false,false,false
2024-10-11 19:32:00,58772000,62.33,27.02,1558,8.55,true,false,false,true
2024-10-11 19:34:00,58774000,55.61,30.26,569,7.79,false,false,false,false
2024-10-11 19:36:00,58776000,58.74,28.75,677,5.78,false,false,false,false
2024-10-11 19:38:00,58778000,55.42,30.26,1215,5.97,false,false,false,false
2024-10-11 19:40:00,58780000,54.11,31.60,1744,6.71,false,false,false,false
2024-10-11 19:42:00,58782000,51.83,31.38,688,6.76,false,false,false,false
2024-10-11 19:44:00,58784000,57.07,29.45,948,7.46,false,false,false,false
2024-10-11 19:46:00,58786000,62.20,29.82,1444,7.47,false,false,false,false
2024-10-11 19:48:00,58788000,61.26,27.67,952,7.88,false,false,false,false
2024-10-11 19:50:00,58790000,55.12,29.39,839,6.66,false,false,false,false
2024-10-11 19:52:00,58792000,67.62,30.30,1342,7.91,false,false,false,false
2024-10-11 19:54:00,58794000,65.17,26.78,985,5.84,false,false,false,false
2024-10-11 19:56:00,58796000,65.66,30.80,503,5.95,false,false,false,false
2024-10-11 19:58:00,58798000,67.35,31.22,1521,6.75,false,false,false,false
2024-10-11 20:00:00,58800000,65.51,30.45,1000,7.43,false,false,false,false
2024-10-11 20:02:00,58802000,52.89,32.10,1398,5.85,false,false,false,false
2024-10-11 20:04:00,58804000,55.29,29.14,1538,6.50,false,false,false,false
2024-10-11 20:06:00,58806000,64.63,28.79,1508,6.18,false,false,false,false
2024-10-11 20:08:00,58808000,60.96,30.28,659,7.56,false,false,false,false
2024-10-11 20:10:00,58810000,53.54,32.52,1099,6.01,false,false,false,false
2024-10-11 20:12:00,58812000,64.05,32.26,1265,6.14,false,false,false,false
2024-10-11 20:14:00,58814000,59.13,32.87,1742,5.58,false,false,false,false
